data,petr4,abev3,retorno_diario_petr4,retorno_diario_abev3
2015-04-27,11.614838,16.293453,-0.05295008329100148,-0.006867376320543905
2015-04-28,11.846762,16.380121,0.019967906569166027,0.005319191702335857
2015-04-29,11.893147,16.336788,0.003915415874818917,-0.002645462753297134
2015-04-30,12.115796,16.423456,0.01872078096739238,0.005305082002655892
2015-05-04,12.79302,16.761456,0.05589595599001518,0.02058032121862774
2015-05-05,13.38675,16.960794,0.04641046445639874,0.01189264226210418
2015-05-06,12.79302,17.194796,-0.04435206454143081,0.013796641831744338
2015-05-07,12.672419,16.908794,-0.009427093837108047,-0.01663305572220808
2015-05-08,12.533264,17.22946,-0.010980934263616016,0.0189644512790208
2015-05-11,12.774465,17.099457,0.01924486709926465,-0.007545390279207753
2015-05-12,12.737357,16.848124,-0.002904857463698063,-0.014698302992896317
2015-05-13,12.969282,16.900126,0.018208251523451846,0.00308651574501706
2015-05-14,12.895067,16.813457,-0.0057223676684646785,-0.005128304960566599
2015-05-15,13.024946,17.047459,0.010071991095509603,0.01391754235907583
2015-05-18,12.709525,16.709455,-0.02421668389258591,-0.01982723642274209
2015-05-19,11.958088,16.674788,-0.059123924772955694,-0.002074693639020464
2015-05-20,11.911702,16.016119,-0.003879048222424908,-0.03950089200534357
2015-05-21,12.505432,16.328121,0.049844262390043026,0.019480499614169977
2015-05-22,12.125072,16.250122,-0.030415582604423563,-0.004776973419047925
2015-05-25,11.902424,16.380121,-0.01836261260964056,0.007999878400912763
2015-05-26,11.494237,16.059448,-0.03429444287987049,-0.019576961610967336
2015-05-27,11.63339,16.033451,0.012106327718838683,-0.001618797856563936
2015-05-28,11.735436,16.016119,0.008771819736121511,-0.0010809899877449736
2015-05-29,11.438572,16.059448,-0.02529637586537048,0.002705337042013811
2015-06-01,11.466404,16.120119,0.002433170853844313,0.003777900709912352
2015-06-02,11.94881,16.163685,0.04207125442292092,0.002702585508208788
2015-06-03,11.865318,16.050409,-0.006987474066455168,-0.0070080554032080355
2015-06-05,11.661222,16.29439,-0.017201056052606467,0.015200921048180271
2015-06-08,11.661222,16.08526,0,-0.012834478615032396
2015-06-09,12.060134,16.146255,0.03420842172458416,0.0037919809813455885
2015-06-10,12.134351,16.346668,0.0061539117227056295,0.012412351966446744
2015-06-11,12.152905,16.268248,0.0015290475774105694,-0.004797307928441463
2015-06-12,12.07869,16.329245,-0.006106770356552604,0.003749451077952548
2015-06-15,12.069411,15.945848,-7.682124468795237e-4,-0.023479162692457645
2015-06-16,12.412662,16.32053,0.028439747391152626,0.02349715110792494
2015-06-17,12.190012,16.259537,-0.017937328834056743,-0.0037371948092371765
2015-06-18,12.4776,16.268248,0.023592101467988735,5.357471126021807e-4
2015-06-19,12.19929,16.44252,-0.0223047701481055,0.010712401237060076
2015-06-22,12.217843,16.512228,0.0015208262120172122,0.004239496135628906
2015-06-23,12.032305,16.477373,-0.015185822898526435,-0.0021108599033394793
2015-06-24,12.26423,16.46866,0.019275192907759697,-5.287857475824165e-4
2015-06-25,11.689052,16.48609,-0.04689882691371572,0.0010583739053451335
2015-06-26,12.254951,16.677786,0.04841273697815707,0.011627741932744629
2015-06-29,11.920978,16.520941,-0.02725208774804566,-0.009404425743321121
2015-06-30,11.772545,16.547083,-0.012451411285215097,0.0015823553876259666
2015-07-01,11.280865,16.669071,-0.04176497095572784,0.007372175506703993
2015-07-02,11.457127,16.590652,0.015624865646384434,-0.004704461334407939
2015-07-03,10.909782,16.686501,-0.04777332048427152,0.005777289524245388
2015-07-06,10.677857,16.747496,-0.0212584449441795,0.0036553499142810697
2015-07-07,10.91906,16.825916,0.022589083184013425,0.004682491042242942
2015-07-08,10.631473,16.642929,-0.026338073057570965,-0.010875306877795032
2015-07-10,10.956168,16.930479,0.030540923162764022,0.017277607805693318
2015-07-13,10.937614,17.026329,-0.001693475309980652,0.005661387371261206
2015-07-14,11.123154,17.122177,0.016963480334925007,0.00562939903252202
2015-07-15,10.928338,17.209314,-0.017514456780873378,0.005089130897315108
2015-07-16,11.123154,17.191889,0.017826681422188795,-0.0010125330969031898
2015-07-17,10.585086,17.165749,-0.048373689692689625,-0.0015204844563618813
2015-07-20,10.009912,17.200602,-0.054338150866228285,0.002030380381304653
2015-07-21,9.954248,17.096041,-0.00556088804776711,-0.006078915144946739
2015-07-22,9.610998,17.01762,-0.034482765548939476,-0.004587085395969637
2015-07-23,9.38835,16.721355,-0.0231659604965061,-0.017409308704742554
2015-07-24,9.304857,16.520941,-0.008893256003451144,-0.011985511939672233
2015-07-27,8.813175,16.276962,-0.05284143539229036,-0.014767863404390846
2015-07-28,9.29558,16.372814,0.05473680030182093,0.005888813895369438
2015-07-29,9.926419,16.215967,0.06786440437283092,-0.009579721604362157
2015-07-30,9.666663,16.459951,-0.026168147848685375,0.01504591123057919
2015-07-31,9.731602,16.965336,0.006717830134349345,0.030703918863427937
2015-08-03,9.304857,17.078613,-0.04385146453790445,0.0066769676710205506
2015-08-04,9.425459,17.191889,0.012961187904338534,0.006632622918500308
2015-08-05,9.286304,17.383589,-0.014763737235502283,0.011150607126418688
2015-08-06,9.592445,17.32259,0.03296693711513221,-0.0035089992060902686
2015-08-07,8.989438,16.886913,-0.06286270080255862,-0.025150800197891954
2015-08-10,9.267749,17.026329,0.030959777463285265,0.008255860618219701
2015-08-11,9.258473,17.191889,-0.0010008902916986973,0.00972376370737349
2015-08-12,9.110039,16.46866,-0.016032233393130757,-0.042068035688224814
2015-08-13,8.813175,16.259537,-0.03258646861994785,-0.012698240172545838
2015-08-14,8.627636,16.1724,-0.021052458393257645,-0.005359131689912311
2015-08-17,8.488479,16.198542,-0.016129215465279345,0.001616457668620619
2015-08-18,8.340047,16.276962,-0.01748628935761043,0.004841176446620965
2015-08-19,8.108122,15.789003,-0.027808596282490994,-0.029978505816994683
2015-08-20,8.061735,16.102692,-0.005721053531261511,0.01986756225203079
2015-08-21,7.699931,15.736718,-0.04487917303161171,-0.02272750419619285
2015-08-24,7.319573,15.75415,-0.04939758551083118,0.001107727799405156
2015-08-25,7.282466,15.954561,-0.005069558019299758,0.012721156012860169
2015-08-26,7.542222,16.433807,0.03566868695301828,0.03003818155823912
2015-08-27,8.275108,16.608082,0.09717109891488218,0.010604663910194212
2015-08-28,8.367879,16.764925,0.011210850662009664,0.009443775626830408
2015-08-31,8.525587,16.634218,0.01884683083969052,-0.0077964559936892774
2015-09-01,7.968964,16.303104,-0.06528852500126969,-0.019905594600239107
2015-09-02,8.182338,16.677786,0.026775626041226852,0.02298224926983239
2015-09-03,8.126675,17.104755,-0.006802823349511988,0.025601059996812614
2015-09-04,7.894749,17.296452,-0.02853885506680165,0.011207234479534867
2015-09-08,8.01535,17.087328,0.015276103141467878,-0.01209057210114528
2015-09-09,7.783426,16.867804,-0.028934981005196203,-0.012847181256191664
2015-09-10,7.393789,16.832684,-0.050059832264095605,-0.0020820730428215972
2015-09-11,7.106202,16.560482,-0.038895754260772186,-0.016171039627429606
2015-09-14,7.161864,16.560482,0.007832876127078947,0
2015-09-15,7.096925,16.736099,-0.009067332191731059,0.0106045826443939
2015-09-16,7.551499,17.078545,0.06405224798063958,0.0204615185414474
2015-09-17,7.291743,17.113667,-0.034397938740374556,0.0020564983726658603
2015-09-18,7.050539,17.096107,-0.033079059423789414,-0.0010260805004561613
2015-09-21,6.772229,16.973177,-0.039473577835680285,-0.00719052588989999
2015-09-22,6.466087,17.034643,-0.045205500286537914,0.00362136092730303
2015-09-23,6.326933,16.832684,-0.021520588881652758,-0.011855781186608905
2015-09-24,6.456811,16.78878,0.0205277975916609,-0.00260825902749684
2015-09-25,6.326933,16.946833,-0.02011488333792022,0.009414204010059324
2015-09-28,5.974405,16.929276,-0.05571862385772075,-0.001036004780362254
2015-09-29,6.113561,16.999521,0.02329202657000984,0.004149320975096682
2015-09-30,6.716568,17.052202,0.09863433112060216,0.0030989696709688985
2015-10-01,6.512473,17.298065,-0.030386798734115317,0.01441825519073725
2015-10-02,7.20825,17.61417,0.10683760224418593,0.01827400926057332
2015-10-05,7.254635,17.868811,0.006434987687718996,0.014456599431026174
2015-10-06,7.597885,17.464895,0.04731457888646351,-0.02260452584114314
2015-10-07,7.857642,17.561485,0.03418806681069797,0.00553052280016586
2015-10-08,8.117399,17.2805,0.03305788174111268,-0.016000070609063055
2015-10-09,8.163783,17.377092,0.005714145627189193,0.0055896530771679664
2015-10-13,7.542222,16.419989,-0.07613639412022599,-0.055078433146351524
2015-10-14,7.384513,16.156567,-0.020910150881265466,-0.01604276348784417
2015-10-15,7.42162,16.779999,0.005024975919197372,0.03858691020190119
2015-10-16,7.375236,16.938053,-0.006249848415844528,0.009419190072657235
2015-10-19,7.375236,17.096107,0,0.009331296814338641
2015-10-20,7.468006,17.192696,0.012578580536270367,0.005649765762462788
2015-10-21,7.189695,17.298065,-0.03726710985502679,0.006128707213807427
2015-10-22,7.440176,17.262939,0.03483889094043624,-0.0020306317498518522
2015-10-23,7.412344,17.359529,-0.0037407717236797033,0.0055952233857745615
2015-10-26,7.282466,17.2805,-0.01752185273646223,-0.004552485266161255
2015-10-27,7.050539,17.39465,-0.031847316554584726,0.006605711640288003
2015-10-28,7.375236,17.245377,0.0460527911412163,-0.008581546624967906
2015-10-29,7.059817,16.683409,-0.04276730941220053,-0.03258658827812233
2015-10-30,7.152587,16.762438,0.013140567241332057,0.004736981512591276
2015-11-03,7.866919,17.210258,0.09987043848610311,0.02671568419820547
2015-11-04,7.495837,17.210258,-0.047169927642575216,0
2015-11-05,7.523668,17.087324,0.0037128608853154166,-0.0071430654903604784
2015-11-06,7.254635,16.657066,-0.03575822324961697,-0.025179952109528614
2015-11-09,7.338127,16.419989,0.011508780248765005,-0.014232818672868297
2015-11-10,7.059817,16.376085,-0.037926571726000446,-0.0026738142151009336
2015-11-11,7.161864,16.736099,0.014454623965465263,0.021984131127799955
2015-11-12,7.031986,16.586826,-0.018134664383462118,-0.008919223051919167
2015-11-13,6.744398,16.771215,-0.04089712351531982,0.011116593373560635
2015-11-16,7.143311,16.727314,0.05914731010832974,-0.002617639807253158
2015-11-17,7.198972,16.78878,0.007792044893467631,0.0036745887594384907
2015-11-18,7.254635,16.832684,0.007732076190878345,0.0026150798330790703
2015-11-19,7.273189,16.990738,0.0025575373537056745,0.009389708735695335
2015-11-23,7.495837,16.736099,0.030612156510713362,-0.014986929937946258
2015-11-24,7.885472,16.630728,0.05198018580179897,-0.006296031112148492
2015-11-25,7.328851,16.332184,-0.07058816517261113,-0.01795134885255778
2015-11-26,7.347405,16.516579,0.002531638315474094,0.011290284263268058
2015-11-27,7.050539,16.30584,-0.040404197128101726,-0.012759240276088657
2015-11-30,7.115479,16.367308,0.00921064332812005,0.0037696923310912567
2015-12-01,6.948492,16.446331,-0.02346813194164432,0.004828100014981018
2015-12-02,6.976325,16.191689,0.004005617333948219,-0.0154832102065805
2015-12-03,7.403068,16.463892,0.061170171974499477,0.01681127892216816
2015-12-04,6.976325,16.279501,-0.05764407405146088,-0.011199721183788203
2015-12-07,6.670183,16.332184,-0.043882989969647346,0.0032361557028068866
2015-12-08,6.61452,15.928268,-0.008345048404219235,-0.024731291295763125
2015-12-09,7.096925,16.226814,0.07293121798709512,0.018743155250778187
2015-12-10,6.911385,16.068762,-0.026143717173282788,-0.009740174503756638
2015-12-11,6.725843,16.051197,-0.02684584927623046,-0.0010931147029249466
2015-12-14,6.688735,15.849241,-0.0055172266138237,-0.012581989991151343
2015-12-15,6.883553,15.673629,0.029126284716018747,-0.011080152040088165
2015-12-16,6.762952,15.928268,-0.017520167274080678,0.016246333251858758
2015-12-17,6.679459,15.937048,-0.01234564432809826,5.512212627261093e-4
2015-12-18,6.512473,15.629724,-0.02499992888645619,-0.01928362140843154
2015-12-21,6.159945,15.805339,-0.054131203307867914,0.011235962963901391
2015-12-22,6.299101,15.893882,0.02259046144080834,0.005602094330276586
2015-12-23,6.428978,16.115248,0.020618339029648824,0.01392774905463634
2015-12-28,6.215607,16.06212,-0.03318894542802908,-0.0032967534846500834
2015-12-29,6.206331,16.115248,-0.0014923723459351335,0.00330765801774624
2015-12-30,6.215607,15.805341,0.0014946028498965536,-0.019230668991256028
2016-01-04,6.373318,15.238648,0.025373386702215894,-0.03585452537847811
2016-01-05,6.197053,15.47772,-0.027656708797521135,0.01568853089854172
2016-01-06,5.937296,15.327195,-0.041916214045611744,-0.00972526961335396
2016-01-07,5.807419,14.919887,-0.021874772623766692,-0.026574203564318277
2016-01-08,5.816695,15.114684,0.00159726721974085,0.013056198079784531
2016-01-11,5.649709,14.875612,-0.028708055003743627,-0.01581720133877762
2016-01-12,5.130196,15.034992,-0.09195393957458697,0.010714181036719728
2016-01-13,4.888993,14.902176,-0.04701633231946689,-0.008833792528788798
2016-01-14,5.278628,14.919887,0.07969637101137184,0.0011884841515761302
2016-01-15,4.796223,14.689666,-0.09138833045253425,-0.015430478796521596
2016-01-18,4.452973,14.379757,-0.07156673073791608,-0.021097075998868897
2016-01-19,4.323093,14.831337,-0.029167030655699033,0.031403868646737276
2016-01-20,4.109723,14.645392,-0.049355866274447546,-0.012537305301605683
2016-01-21,4.174661,14.450594,0.015801064937953413,-0.013300975487716471
2016-01-22,4.091169,14.919887,-0.019999707760702146,0.03247568923464317
2016-01-26,3.896351,14.91103,-0.047619152374296814,-5.936372038205517e-4
2016-01-27,4.239601,15.778772,0.08809524603917884,0.05819463846561912
2016-01-28,4.267432,15.840755,0.006564532841651927,0.003928252464767246
2016-01-29,4.49008,16.522554,0.052173766330664284,0.0430408146581398
2016-02-01,4.378756,16.406635,-0.024793322167979137,-0.007015803973162926
2016-02-02,3.989122,16.032141,-0.08898280698901695,-0.022825765307755153
2016-02-03,4.165385,16.139135,0.04418591359201329,0.0066737187503527196
2016-02-04,4.388032,16.370975,0.053451721749610215,0.014365082143497965
2016-02-05,4.21177,16.174803,-0.04016880460306582,-0.011982914884422047
2016-02-10,3.998398,15.996474,-0.05066088604078567,-0.01102511109408888
2016-02-11,3.924182,15.916223,-0.01856143385425857,-0.005016793075773962
2016-02-12,4.128277,15.978642,0.05200956530558454,0.003921721880875806
2016-02-15,4.239601,15.978642,0.026966213749707313,0
2016-02-16,4.118999,16.023224,-0.02844654485174447,0.0027900994339817853
2016-02-17,4.341647,16.281801,0.05405390969990531,0.016137638717401925
2016-02-18,4.258154,16.406635,-0.019230720507678267,0.007667087934559502
2016-02-19,4.137554,16.335304,-0.028322132078830498,-0.004347692259869307
2016-02-22,4.675621,16.576054,0.1300447075736051,0.01473801773141159
2016-02-23,4.564297,16.281801,-0.02380945761001585,-0.017751691687297733
2016-02-24,4.517911,16.210472,-0.0101627917727527,-0.00438090356220433
2016-02-25,4.536466,15.791389,0.004106986613946262,-0.025852609350301425
2016-02-26,4.517911,15.720054,-0.004090188265491235,-0.0045173353654958115
2016-02-29,4.768392,15.728971,0.05544177386407134,5.672372372258483e-4
2016-03-01,4.926101,16.272888,0.03307383285602361,0.034580583815686294
2016-03-02,5.24152,16.174803,0.06403015285313884,-0.006027510298110439
2016-03-03,6.095006,16.442305,0.16283177398922444,0.01653819214985197
2016-03-04,6.698011,17.039724,0.09893427504419194,0.03633426092022973
2016-03-07,6.837168,17.093222,0.020775869134882052,0.0031396048433649515
2016-03-08,6.929938,16.986219,0.013568483325259839,-0.006259966669829864
2016-03-09,7.050539,16.629555,0.017402897399659167,-0.020997256658471075
2016-03-10,7.375236,16.611721,0.0460527911412163,-0.0010724279753727695
2016-03-11,7.505114,16.24614,0.017610012750778337,-0.022007412717803265
2016-03-14,6.864999,16.08564,-0.08529050991097531,-0.009879269783468536
2016-03-15,6.132115,16.317472,-0.10675660695653422,0.014412357854583169
2016-03-16,6.70729,16.308556,0.09379716459981591,-5.464081691084477e-4
2016-03-17,7.514391,16.700888,0.12033190752151746,0.024056820235954568
2016-03-18,7.532945,16.424473,0.0024691289021292473,-0.01655091633450867
2016-03-21,7.477283,16.700888,-0.007389141962406476,0.016829459307461603
2016-03-22,7.523668,16.709806,0.006203456522910766,5.339835821904781e-4
2016-03-23,7.217527,16.941637,-0.04069039197370217,0.013873949224784576
2016-03-24,7.245358,16.941637,0.0038560299116305874,0
2016-03-28,7.82981,17.209139,0.0806657172771863,0.01578961938565926
2016-03-29,7.876195,17.244801,0.005924153970530588,0.0020722710183234128
2016-03-30,7.82981,17.075386,-0.005889265057556381,-0.009824120324728458
2016-03-31,7.709209,16.763302,-0.015402800323379484,-0.018276834268929676
2016-04-01,7.755593,16.790052,0.006016700286631149,0.0015957476635568568
2016-04-04,6.994877,16.504723,-0.09808611669023892,-0.01699393188299836
2016-04-05,7.236081,16.683052,0.0344829508796225,0.010804725411023286
2016-04-06,7.031986,16.611721,-0.028205184546718165,-0.004275656516565474
2016-04-07,7.143311,16.540388,0.015831231745910834,-0.004294136652066238
2016-04-08,7.662824,16.558224,0.07272719891378099,0.0010783302060386468
2016-04-11,7.783426,16.228306,0.01573858410424167,-0.019924721395241374
2016-04-12,8.386433,16.406635,0.07747321038319122,0.010988762474653857
2016-04-13,8.803898,16.317472,0.04977861267120365,-0.005434569611623807
2016-04-14,8.497756,16.709806,-0.03477346057394115,0.024043797960860758
2016-04-15,8.989438,16.932722,0.057860216273566634,0.013340430164180184
2016-04-18,8.571973,16.905968,-0.04643949933243885,-0.0015800176722913228
2016-04-19,8.91522,17.048637,0.04004293993926478,0.008438972556910063
2016-04-20,8.794621,17.119968,-0.0135273162075642,0.0041839708359090455
2016-04-22,9.0451,17.084307,0.02848093169677246,-0.002083006229918194
2016-04-25,8.655465,17.057552,-0.043076914572531044,-0.0015660570838488264
2016-04-26,8.970884,17.155636,0.036441600768994054,0.005750180330682753
2016-04-27,9.508953,17.262636,0.0599794847419719,0.00623701738600646
2016-04-28,9.490397,17.351801,-0.0019514240947452466,0.005165201884578696
2016-04-29,9.490397,17.289387,0,-0.003596975322619045
2016-05-02,9.434735,17.396387,-0.005865086571194,0.006188767710503473
2016-05-03,9.072931,17.467718,-0.03834808290852887,0.0041003341670888815
2016-05-04,9.20281,17.476637,0.014314999199266376,5.105990376075287e-4
2016-05-05,9.100763,17.066471,-0.011088678349330139,-0.023469389448324662
2016-05-06,9.351242,16.798971,0.02752285714944991,-0.015674007825050573
2016-05-09,8.794621,16.843554,-0.059523750962706345,0.0026539125521438667
2016-05-10,9.471845,17.021885,0.07700434163109482,0.010587492402137855
2016-05-11,9.508953,16.816803,0.003917716136613292,-0.012048136854408309
2016-05-12,9.08221,17.102139,-0.04487802179693179,0.01696731536903906
2016-05-13,8.776065,16.72764,-0.03370820538172992,-0.021897787171534566
2016-05-16,9.0451,16.736555,0.03065553867251447,5.32950254787723e-4
2016-05-17,8.813175,16.549303,-0.02564095477109163,-0.011188204502061594
2016-05-18,8.646187,16.406635,-0.01894754160674217,-0.008620786023435412
2016-05-19,8.312217,16.58497,-0.038626275374335384,0.01086968778180264
2016-05-20,8.256554,16.531471,-0.006696528735955831,-0.003225751991109971
2016-05-23,7.885472,16.442305,-0.04494393181465284,-0.005393712392563144
2016-05-24,7.913304,16.66522,0.003529528733346554,0.013557405728698013
2016-05-25,8.043181,16.923803,0.016412487122951402,0.015516326817167636
2016-05-27,7.634992,17.209139,-0.05074969716583533,0.016860040263999787
2016-05-30,7.774148,17.075386,0.018226083275529437,-0.007772207546234533
2016-05-31,7.458729,17.039724,-0.04057280617760306,-0.0020885032994277797
2016-06-01,7.588608,17.244801,0.01741302036848369,0.012035230148093934
2016-06-02,7.718486,17.191303,0.017114864807880492,-0.0031022683300315768
2016-06-03,7.950412,17.387466,0.03004812083613273,0.011410595229459863
2016-06-06,7.848364,17.316139,-0.01283556122626095,-0.004102207877789699
2016-06-07,7.996796,17.021885,0.01891247653651118,-0.016993049085595735
2016-06-08,8.711126,17.182386,0.08932702547370219,0.00942909671872405
2016-06-09,8.516309,17.084307,-0.022364158204117413,-0.005708112947759525
2016-06-10,8.145228,16.691973,-0.04357298449363456,-0.022964583813671724
2016-06-13,7.996796,16.861387,-0.018223185403772546,0.010149429309525004
2016-06-14,7.699931,16.558224,-0.03712299275859976,-0.01797971898753059
2016-06-15,7.894749,16.477972,0.025301265686666463,-0.0048466550518943
2016-06-16,7.885472,16.647387,-0.0011750848570359906,0.010281301606775317
2016-06-17,8.302938,16.593891,0.05294115558333079,-0.0032134772862550953
2016-06-20,8.516309,16.576054,0.02569825283532179,-0.0010749136534644599
2016-06-21,8.841006,16.567135,0.0381264935314114,-5.380653320747886e-4
2016-06-22,8.664742,16.335304,-0.019937097656081204,-0.013993427348784171
2016-06-23,8.970884,16.504723,0.03533192332789592,0.0103713405027539
2016-06-24,8.581248,16.477972,-0.0434334007663012,-0.0016208087830372753
2016-06-27,8.145228,16.683052,-0.05081079115764986,0.012445706304149429
2016-06-28,8.534864,16.718719,0.04783610722744669,0.0021379181698888416
2016-06-29,8.813175,16.959471,0.032608721123148277,0.014400146327000263
2016-06-30,8.738958,16.986219,-0.008421142210383814,0.0015771718351356157
2016-07-01,9.110039,17.137804,0.04246284282405299,0.008923998919359244
2016-07-04,9.156424,16.995134,0.005091635721866661,-0.008324870561012276
2016-07-05,8.618358,17.200218,-0.05876377065981209,0.012067218769796106
2016-07-06,8.813175,17.102139,0.0226048859887229,-0.00570219516985182
2016-07-07,8.868838,17.030802,0.0063158850244096065,-0.0041712326159902835
2016-07-08,9.128593,17.2983,0.029288504311387742,0.015706717745881837
2016-07-11,9.610998,17.2983,0.05284549327590793,0
2016-07-12,9.880033,17.325235,0.027992410361546094,0.0015570894249723466
2016-07-13,9.861479,17.145697,-0.0018779289502373064,-0.010362803159668643
2016-07-14,10.139791,17.145697,0.028222135847979946,0
2016-07-15,10.223283,17.011047,0.008234094765858568,-0.007853282371664272
2016-07-18,10.714965,17.109787,0.04809433525414475,0.005804463417213412
2016-07-19,10.928338,17.208536,0.019913550814211867,0.005771492070590911
2016-07-20,10.965446,17.163652,0.003395575795697381,-0.0026082404685674465
2016-07-21,10.993276,17.235464,0.002537972463682703,0.00418395805275007
2016-07-22,11.07677,17.406025,0.0075950062565517396,0.009895933175921412
2016-07-25,11.160263,17.406025,0.007537666666365794,0
2016-07-26,11.021108,17.370119,-0.012468792178105481,-0.002062848927311123
2016-07-27,10.677857,17.343187,-0.03114487218526485,-0.0015504787272901943
2016-07-28,10.612918,17.450909,-0.006081651027916801,0.0062111998215783615
2016-07-29,11.01183,16.876392,0.03758740056222032,-0.03292189535800116
2016-08-01,10.436654,17.055929,-0.05223255353560663,0.010638352083786717
2016-08-02,10.538701,16.912302,0.009777750608576108,-0.00842094265284521
2016-08-03,11.03966,16.732763,0.04753517535035856,-0.010615881859252663
2016-08-04,11.141709,16.804581,0.009243853524474543,0.004292058639687957
2016-08-05,10.807736,17.145697,-0.029975024477842727,0.020298988710280907
2016-08-08,11.048938,17.28035,0.0223175325526086,0.007853457342678949
2016-08-09,11.021108,17.289328,-0.00251879411396827,5.195496618992657e-4
2016-08-10,10.724243,17.208536,-0.026936039461731065,-0.0046729404404846075
2016-08-11,11.225204,17.504766,0.04671294747797128,0.01721413140548389
2016-08-12,11.132433,17.711237,-0.008264526862941546,0.011795130537591847
2016-08-15,11.420021,17.899752,0.0258333465829077,0.010643807657251703
2016-08-16,11.587005,17.953609,0.014622039661748465,0.0030088126360634515
2016-08-17,11.837485,17.998493,0.021617320437852472,0.0024999987467699825
2016-08-18,11.94881,17.881796,0.009404446975012082,-0.00648370949723398
2016-08-19,11.865318,17.81896,-0.006987474066455168,-0.003513964704663919
2016-08-22,11.457127,17.58556,-0.03440202782597146,-0.013098407538935986
2016-08-23,11.753992,17.576584,0.02591094608622213,-5.104187754043643e-4
2016-08-24,11.503512,17.576584,-0.021310206779109553,0
2016-08-25,11.624113,17.334211,0.010483841804137528,-0.013789539537375495
2016-08-26,11.642668,17.226488,0.0015962508279128151,-0.006214473794048048
2016-08-29,11.939533,17.271372,0.025498021587491815,0.0026055223792569304
2016-08-30,12.143625,17.271372,0.01709380090494328,0
2016-08-31,11.920978,17.226488,-0.01833447590814108,-0.0025987512746525887
2016-09-01,12.060134,17.657375,0.011673203322747572,0.025013049670948417
2016-09-02,12.588923,17.809982,0.04384603023482159,0.008642677634699503
2016-09-05,12.830127,17.845888,0.019160018692623737,0.002016060431728528
2016-09-06,12.969282,17.953609,0.010845956552105962,0.00603618043551557
2016-09-08,13.191932,17.953609,0.017167488531747432,0
2016-09-09,12.533264,17.729191,-0.049929608491007915,-0.012499882335635149
2016-09-12,12.941452,17.729191,0.03256837165482174,0
2016-09-13,12.069411,17.432959,-0.06738355170656274,-0.016708715022586196
2016-09-14,12.162181,17.648397,0.007686373427833404,0.012358085623903392
2016-09-15,12.533264,17.711237,0.030511221630396657,0.003560663328233238
2016-09-16,12.208567,17.441933,-0.025906818846231916,-0.015205262060464908
2016-09-19,12.10652,17.459887,-0.00835863865103914,0.00102935838590823
2016-09-20,12.523985,17.495792,0.0344826589308902,0.002056427971154795
2016-09-21,12.672419,17.468861,0.01185197842380048,-0.0015392844176475018
2016-09-22,12.987838,17.657375,0.024890196575728885,0.010791430534595081
2016-09-23,12.700249,17.711237,-0.022142946347190384,0.0030503967888773076
2016-09-26,12.431214,17.612492,-0.021183442938795816,-0.005575274047769807
2016-09-27,12.171458,17.684307,-0.020895465237747546,0.004077503626403356
2016-09-28,12.848683,17.81896,0.05564041711354539,0.00761426500908402
2016-09-29,12.459045,17.702257,-0.030325131377278103,-0.006549372129462161
2016-09-30,12.588923,17.792027,0.010424394486094224,0.00507110477494499
2016-10-03,12.960007,17.729191,0.029477025159340364,-0.003531694280814679
2016-10-04,13.006392,17.540682,0.0035790875730237204,-0.01063269045948001
2016-10-05,13.525905,17.58556,0.03994289884542912,0.00255850941257596
2016-10-06,14.008309,17.639421,0.03566519208881047,0.0030627969766101604
2016-10-07,14.156743,17.639421,0.01059613976247964,0
2016-10-10,14.592762,17.666355,0.030799386553813868,0.0015269208666204293
2016-10-11,14.277344,17.459887,-0.021614688158417272,-0.011687074102156414
2016-10-13,14.620593,17.262396,0.024041516405292285,-0.01131112704223114
2016-10-14,15.084445,17.531702,0.03172593615046959,0.015600731207880969
2016-10-17,15.678174,17.558632,0.03936034769592123,0.001536074478108329
2016-10-18,16.160582,17.639421,0.030769399548697507,0.004601098764414058
2016-10-19,16.346121,17.666355,0.011480960277296948,0.0015269208666204293
2016-10-20,16.457443,17.639421,0.006810300743522069,-0.001524592933856539
2016-10-21,16.652266,17.729191,0.01183798722559759,0.00508916931003589
2016-10-24,16.884186,17.684307,0.013927233686994889,-0.0025316439988716244
2016-10-25,16.698645,17.531702,-0.01098904027709724,-0.008629402328290348
2016-10-26,16.791418,17.540682,0.0055557202395764005,5.122149577947432e-4
2016-10-27,16.782143,17.504766,-5.523655000428951e-4,-0.0020475828704950017
2016-10-28,16.782143,17.145697,0,-0.020512642099871692
2016-10-31,16.41106,16.903322,-0.022111776785598947,-0.014136199887353595
2016-11-01,15.641068,16.595499,-0.04691908993081484,-0.01821079903701761
2016-11-03,14.963841,16.206186,-0.04329800241262294,-0.02345895112885732
2016-11-04,14.833964,16.043217,-0.008679389202277732,-0.010055974922168587
2016-11-07,15.965763,16.287668,0.07629781223683718,0.015237031326073902
2016-11-08,15.808055,16.351044,-0.009877886825703341,0.0038910419834197185
2016-11-09,15.446249,16.233347,-0.022887445672475137,-0.007198133648224747
2016-11-10,14.379391,16.341991,-0.06906906654165679,0.006692643236173135
2016-11-11,12.997114,15.798768,-0.09612903634096881,-0.0332409312916645
2016-11-14,12.987838,15.662963,-7.1369690225076e-4,-0.008595923428966201
2016-11-16,13.674336,16.142809,0.05285698820696716,0.030635710497432633
2016-11-17,13.25687,15.952685,-0.030529160611528106,-0.011777628044784438
